TOP.5f98df0a.0003ad3e	START
TOP.5fa347e0.000362b8	SUB.5fa347e0.00057777	straight_ctx->dict	diccionario_1.dict
TOP.5fa347e0.000362b8	SUB.5fa347e0.00057777	runtime_start	1604536288
TOP.5fa347e0.000362b8	SUB.5fa347e0.00057777	runtime_stop	1604536288
TOP.5fa347e0.000362b8	SUB.5fa347e0.00057777	status-after-work	5
TOP.5fa347e0.000362b8	SUB.5fa347e0.00057777	STOP
TOP.5fa347e0.000362b8	proc_start	1604536288
TOP.5fa347e0.000362b8	proc_stop	1604536290
TOP.5fa347e0.000362b8	STOP
TOP.5fa347eb.0001c32b	START
TOP.5fa347eb.0001c32b	folder_config->cwd	C:\Users\UDP\Desktop\hashcat
TOP.5fa347eb.0001c32b	folder_config->install_dir	.
TOP.5fa347eb.0001c32b	folder_config->profile_dir	.
TOP.5fa347eb.0001c32b	folder_config->session_dir	.
TOP.5fa347eb.0001c32b	folder_config->shared_dir	.
TOP.5fa347eb.0001c32b	user_options->separator	:
TOP.5fa347eb.0001c32b	user_options->encoding_from	utf-8
TOP.5fa347eb.0001c32b	user_options->encoding_to	utf-8
TOP.5fa347eb.0001c32b	user_options->rule_buf_l	:
TOP.5fa347eb.0001c32b	user_options->rule_buf_r	:
TOP.5fa347eb.0001c32b	user_options->session	hashcat
TOP.5fa347eb.0001c32b	user_options->limit	0
TOP.5fa347eb.0001c32b	user_options->skip	0
TOP.5fa347eb.0001c32b	user_options->attack_mode	0
TOP.5fa347eb.0001c32b	user_options->benchmark	0
TOP.5fa347eb.0001c32b	user_options->benchmark_all	0
TOP.5fa347eb.0001c32b	user_options->bitmap_max	18
TOP.5fa347eb.0001c32b	user_options->bitmap_min	16
TOP.5fa347eb.0001c32b	user_options->debug_mode	0
TOP.5fa347eb.0001c32b	user_options->example_hashes	0
TOP.5fa347eb.0001c32b	user_options->force	1
TOP.5fa347eb.0001c32b	user_options->hwmon_disable	0
TOP.5fa347eb.0001c32b	user_options->hwmon_temp_abort	90
TOP.5fa347eb.0001c32b	user_options->hash_mode	0
TOP.5fa347eb.0001c32b	user_options->hex_charset	0
TOP.5fa347eb.0001c32b	user_options->hex_salt	0
TOP.5fa347eb.0001c32b	user_options->hex_wordlist	0
TOP.5fa347eb.0001c32b	user_options->hook_threads	8
TOP.5fa347eb.0001c32b	user_options->increment	0
TOP.5fa347eb.0001c32b	user_options->increment_max	256
TOP.5fa347eb.0001c32b	user_options->increment_min	1
TOP.5fa347eb.0001c32b	user_options->keep_guessing	0
TOP.5fa347eb.0001c32b	user_options->kernel_accel	0
TOP.5fa347eb.0001c32b	user_options->kernel_loops	0
TOP.5fa347eb.0001c32b	user_options->kernel_threads	0
TOP.5fa347eb.0001c32b	user_options->keyspace	0
TOP.5fa347eb.0001c32b	user_options->left	0
TOP.5fa347eb.0001c32b	user_options->logfile_disable	0
TOP.5fa347eb.0001c32b	user_options->loopback	0
TOP.5fa347eb.0001c32b	user_options->machine_readable	0
TOP.5fa347eb.0001c32b	user_options->markov_classic	0
TOP.5fa347eb.0001c32b	user_options->markov_disable	0
TOP.5fa347eb.0001c32b	user_options->markov_threshold	256
TOP.5fa347eb.0001c32b	user_options->backend_info	0
TOP.5fa347eb.0001c32b	user_options->backend_vector_width	0
TOP.5fa347eb.0001c32b	user_options->optimized_kernel_enable	0
TOP.5fa347eb.0001c32b	user_options->outfile_autohex	1
TOP.5fa347eb.0001c32b	user_options->outfile_check_timer	5
TOP.5fa347eb.0001c32b	user_options->outfile_format	3
TOP.5fa347eb.0001c32b	user_options->wordlist_autohex_disable	0
TOP.5fa347eb.0001c32b	user_options->potfile_disable	0
TOP.5fa347eb.0001c32b	user_options->progress_only	0
TOP.5fa347eb.0001c32b	user_options->quiet	0
TOP.5fa347eb.0001c32b	user_options->remove	0
TOP.5fa347eb.0001c32b	user_options->remove_timer	60
TOP.5fa347eb.0001c32b	user_options->restore	0
TOP.5fa347eb.0001c32b	user_options->restore_disable	0
TOP.5fa347eb.0001c32b	user_options->restore_timer	60
TOP.5fa347eb.0001c32b	user_options->rp_files_cnt	0
TOP.5fa347eb.0001c32b	user_options->rp_gen	0
TOP.5fa347eb.0001c32b	user_options->rp_gen_func_max	4
TOP.5fa347eb.0001c32b	user_options->rp_gen_func_min	1
TOP.5fa347eb.0001c32b	user_options->rp_gen_seed	0
TOP.5fa347eb.0001c32b	user_options->runtime	0
TOP.5fa347eb.0001c32b	user_options->scrypt_tmto	0
TOP.5fa347eb.0001c32b	user_options->segment_size	33554432
TOP.5fa347eb.0001c32b	user_options->self_test_disable	0
TOP.5fa347eb.0001c32b	user_options->slow_candidates	0
TOP.5fa347eb.0001c32b	user_options->show	0
TOP.5fa347eb.0001c32b	user_options->speed_only	0
TOP.5fa347eb.0001c32b	user_options->spin_damp	0
TOP.5fa347eb.0001c32b	user_options->status	0
TOP.5fa347eb.0001c32b	user_options->status_json	0
TOP.5fa347eb.0001c32b	user_options->status_timer	10
TOP.5fa347eb.0001c32b	user_options->stdout_flag	0
TOP.5fa347eb.0001c32b	user_options->usage	0
TOP.5fa347eb.0001c32b	user_options->username	0
TOP.5fa347eb.0001c32b	user_options->veracrypt_pim_start	485
TOP.5fa347eb.0001c32b	user_options->veracrypt_pim_stop	485
TOP.5fa347eb.0001c32b	user_options->version	0
TOP.5fa347eb.0001c32b	user_options->workload_profile	2
TOP.5fa347eb.0001c32b	user_options->brain_client	0
TOP.5fa347eb.0001c32b	user_options->brain_client_features	2
TOP.5fa347eb.0001c32b	user_options->brain_server	0
TOP.5fa347eb.0001c32b	user_options->brain_server_timer	300
TOP.5fa347eb.0001c32b	user_options->brain_port	6863
TOP.5fa347eb.0001c32b	user_options->brain_session	0
TOP.5fa347eb.0001c32b	hashes->hashfile	archivo_4
TOP.5fa347eb.0001c32b	hashes->hashlist_mode	5
TOP.5fa347eb.0001c32b	hashes->hashlist_format	0
TOP.5fa347eb.0001c32b	hashes->hashes_cnt	0
TOP.5fa347eb.0001c32b	hashes->digests_cnt	1000
TOP.5fa347eb.0001c32b	hashes->digests_done	0
TOP.5fa347eb.0001c32b	hashes->salts_cnt	1
TOP.5fa347eb.0001c32b	hashes->salts_done	0
TOP.5fa347eb.0001c32b	SUB.5fa347eb.0003f010	START
TOP.5fa347eb.0001c32b	SUB.5fa347eb.0003f010	straight_ctx->dict	diccionario_2.dict
TOP.5fa347eb.0001c32b	SUB.5fa347eb.0003f010	runtime_start	1604536299
TOP.5fa347eb.0001c32b	SUB.5fa347eb.0003f010	runtime_stop	1604536299
TOP.5fa347eb.0001c32b	SUB.5fa347eb.0003f010	status-after-work	5
TOP.5fa347eb.0001c32b	SUB.5fa347eb.0003f010	STOP
TOP.5fa347eb.0001c32b	proc_start	1604536299
TOP.5fa347eb.0001c32b	proc_stop	1604536301
TOP.5fa347eb.0001c32b	STOP
TOP.5fa34814.000a237d	START
TOP.5fa34814.000a237d	folder_config->cwd	C:\Users\UDP\Desktop\hashcat
TOP.5fa34814.000a237d	folder_config->install_dir	.
TOP.5fa34814.000a237d	folder_config->profile_dir	.
TOP.5fa34814.000a237d	folder_config->session_dir	.
TOP.5fa34814.000a237d	folder_config->shared_dir	.
TOP.5fa34814.000a237d	user_options->separator	:
TOP.5fa34814.000a237d	user_options->encoding_from	utf-8
TOP.5fa34814.000a237d	user_options->encoding_to	utf-8
TOP.5fa34814.000a237d	user_options->rule_buf_l	:
TOP.5fa34814.000a237d	user_options->rule_buf_r	:
TOP.5fa34814.000a237d	user_options->session	hashcat
TOP.5fa34814.000a237d	user_options->limit	0
TOP.5fa34814.000a237d	user_options->skip	0
TOP.5fa34814.000a237d	user_options->attack_mode	0
TOP.5fa34814.000a237d	user_options->benchmark	0
TOP.5fa34814.000a237d	user_options->benchmark_all	0
TOP.5fa34814.000a237d	user_options->bitmap_max	18
TOP.5fa34814.000a237d	user_options->bitmap_min	16
TOP.5fa34814.000a237d	user_options->debug_mode	0
TOP.5fa34814.000a237d	user_options->example_hashes	0
TOP.5fa34814.000a237d	user_options->force	1
TOP.5fa34814.000a237d	user_options->hwmon_disable	0
TOP.5fa34814.000a237d	user_options->hwmon_temp_abort	90
TOP.5fa34814.000a237d	user_options->hash_mode	900
TOP.5fa34814.000a237d	user_options->hex_charset	0
TOP.5fa34814.000a237d	user_options->hex_salt	0
TOP.5fa34814.000a237d	user_options->hex_wordlist	0
TOP.5fa34814.000a237d	user_options->hook_threads	8
TOP.5fa34814.000a237d	user_options->increment	0
TOP.5fa34814.000a237d	user_options->increment_max	256
TOP.5fa34814.000a237d	user_options->increment_min	1
TOP.5fa34814.000a237d	user_options->keep_guessing	0
TOP.5fa34814.000a237d	user_options->kernel_accel	0
TOP.5fa34814.000a237d	user_options->kernel_loops	0
TOP.5fa34814.000a237d	user_options->kernel_threads	0
TOP.5fa34814.000a237d	user_options->keyspace	0
TOP.5fa34814.000a237d	user_options->left	0
TOP.5fa34814.000a237d	user_options->logfile_disable	0
TOP.5fa34814.000a237d	user_options->loopback	0
TOP.5fa34814.000a237d	user_options->machine_readable	0
TOP.5fa34814.000a237d	user_options->markov_classic	0
TOP.5fa34814.000a237d	user_options->markov_disable	0
TOP.5fa34814.000a237d	user_options->markov_threshold	256
TOP.5fa34814.000a237d	user_options->backend_info	0
TOP.5fa34814.000a237d	user_options->backend_vector_width	0
TOP.5fa34814.000a237d	user_options->optimized_kernel_enable	0
TOP.5fa34814.000a237d	user_options->outfile_autohex	1
TOP.5fa34814.000a237d	user_options->outfile_check_timer	5
TOP.5fa34814.000a237d	user_options->outfile_format	3
TOP.5fa34814.000a237d	user_options->wordlist_autohex_disable	0
TOP.5fa34814.000a237d	user_options->potfile_disable	0
TOP.5fa34814.000a237d	user_options->progress_only	0
TOP.5fa34814.000a237d	user_options->quiet	0
TOP.5fa34814.000a237d	user_options->remove	0
TOP.5fa34814.000a237d	user_options->remove_timer	60
TOP.5fa34814.000a237d	user_options->restore	0
TOP.5fa34814.000a237d	user_options->restore_disable	0
TOP.5fa34814.000a237d	user_options->restore_timer	60
TOP.5fa34814.000a237d	user_options->rp_files_cnt	0
TOP.5fa34814.000a237d	user_options->rp_gen	0
TOP.5fa34814.000a237d	user_options->rp_gen_func_max	4
TOP.5fa34814.000a237d	user_options->rp_gen_func_min	1
TOP.5fa34814.000a237d	user_options->rp_gen_seed	0
TOP.5fa34814.000a237d	user_options->runtime	0
TOP.5fa34814.000a237d	user_options->scrypt_tmto	0
TOP.5fa34814.000a237d	user_options->segment_size	33554432
TOP.5fa34814.000a237d	user_options->self_test_disable	0
TOP.5fa34814.000a237d	user_options->slow_candidates	0
TOP.5fa34814.000a237d	user_options->show	0
TOP.5fa34814.000a237d	user_options->speed_only	0
TOP.5fa34814.000a237d	user_options->spin_damp	0
TOP.5fa34814.000a237d	user_options->status	0
TOP.5fa34814.000a237d	user_options->status_json	0
TOP.5fa34814.000a237d	user_options->status_timer	10
TOP.5fa34814.000a237d	user_options->stdout_flag	0
TOP.5fa34814.000a237d	user_options->usage	0
TOP.5fa34814.000a237d	user_options->username	0
TOP.5fa34814.000a237d	user_options->veracrypt_pim_start	485
TOP.5fa34814.000a237d	user_options->veracrypt_pim_stop	485
TOP.5fa34814.000a237d	user_options->version	0
TOP.5fa34814.000a237d	user_options->workload_profile	2
TOP.5fa34814.000a237d	user_options->brain_client	0
TOP.5fa34814.000a237d	user_options->brain_client_features	2
TOP.5fa34814.000a237d	user_options->brain_server	0
TOP.5fa34814.000a237d	user_options->brain_server_timer	300
TOP.5fa34814.000a237d	user_options->brain_port	6863
TOP.5fa34814.000a237d	user_options->brain_session	0
TOP.5fa34814.000a237d	hashes->hashfile	archivo_4
TOP.5fa34814.000a237d	hashes->hashlist_mode	5
TOP.5fa34814.000a237d	hashes->hashlist_format	0
TOP.5fa34814.000a237d	hashes->hashes_cnt	0
TOP.5fa34814.000a237d	hashes->digests_cnt	1000
TOP.5fa34814.000a237d	hashes->digests_done	0
TOP.5fa34814.000a237d	hashes->salts_cnt	1
TOP.5fa34814.000a237d	hashes->salts_done	0
TOP.5fa34814.000a237d	SUB.5fa34814.000d4347	START
TOP.5fa34814.000a237d	SUB.5fa34814.000d4347	straight_ctx->dict	diccionario_1.dict
TOP.5fa34814.000a237d	SUB.5fa34814.000d4347	runtime_start	1604536340
TOP.5fa34814.000a237d	SUB.5fa34814.000d4347	runtime_stop	1604536340
TOP.5fa34814.000a237d	SUB.5fa34814.000d4347	status-after-work	5
TOP.5fa34814.000a237d	SUB.5fa34814.000d4347	STOP
TOP.5fa34814.000a237d	proc_start	1604536340
TOP.5fa34814.000a237d	proc_stop	1604536341
TOP.5fa34814.000a237d	STOP
TOP.5fa3481e.000c859f	START
TOP.5fa3481e.000c859f	folder_config->cwd	C:\Users\UDP\Desktop\hashcat
TOP.5fa3481e.000c859f	folder_config->install_dir	.
TOP.5fa3481e.000c859f	folder_config->profile_dir	.
TOP.5fa3481e.000c859f	folder_config->session_dir	.
TOP.5fa3481e.000c859f	folder_config->shared_dir	.
TOP.5fa3481e.000c859f	user_options->separator	:
TOP.5fa3481e.000c859f	user_options->encoding_from	utf-8
TOP.5fa3481e.000c859f	user_options->encoding_to	utf-8
TOP.5fa3481e.000c859f	user_options->rule_buf_l	:
TOP.5fa3481e.000c859f	user_options->rule_buf_r	:
TOP.5fa3481e.000c859f	user_options->session	hashcat
TOP.5fa3481e.000c859f	user_options->limit	0
TOP.5fa3481e.000c859f	user_options->skip	0
TOP.5fa3481e.000c859f	user_options->attack_mode	0
TOP.5fa3481e.000c859f	user_options->benchmark	0
TOP.5fa3481e.000c859f	user_options->benchmark_all	0
TOP.5fa3481e.000c859f	user_options->bitmap_max	18
TOP.5fa3481e.000c859f	user_options->bitmap_min	16
TOP.5fa3481e.000c859f	user_options->debug_mode	0
TOP.5fa3481e.000c859f	user_options->example_hashes	0
TOP.5fa3481e.000c859f	user_options->force	1
TOP.5fa3481e.000c859f	user_options->hwmon_disable	0
TOP.5fa3481e.000c859f	user_options->hwmon_temp_abort	90
TOP.5fa3481e.000c859f	user_options->hash_mode	900
TOP.5fa3481e.000c859f	user_options->hex_charset	0
TOP.5fa3481e.000c859f	user_options->hex_salt	0
TOP.5fa3481e.000c859f	user_options->hex_wordlist	0
TOP.5fa3481e.000c859f	user_options->hook_threads	8
TOP.5fa3481e.000c859f	user_options->increment	0
TOP.5fa3481e.000c859f	user_options->increment_max	256
TOP.5fa3481e.000c859f	user_options->increment_min	1
TOP.5fa3481e.000c859f	user_options->keep_guessing	0
TOP.5fa3481e.000c859f	user_options->kernel_accel	0
TOP.5fa3481e.000c859f	user_options->kernel_loops	0
TOP.5fa3481e.000c859f	user_options->kernel_threads	0
TOP.5fa3481e.000c859f	user_options->keyspace	0
TOP.5fa3481e.000c859f	user_options->left	0
TOP.5fa3481e.000c859f	user_options->logfile_disable	0
TOP.5fa3481e.000c859f	user_options->loopback	0
TOP.5fa3481e.000c859f	user_options->machine_readable	0
TOP.5fa3481e.000c859f	user_options->markov_classic	0
TOP.5fa3481e.000c859f	user_options->markov_disable	0
TOP.5fa3481e.000c859f	user_options->markov_threshold	256
TOP.5fa3481e.000c859f	user_options->backend_info	0
TOP.5fa3481e.000c859f	user_options->backend_vector_width	0
TOP.5fa3481e.000c859f	user_options->optimized_kernel_enable	0
TOP.5fa3481e.000c859f	user_options->outfile_autohex	1
TOP.5fa3481e.000c859f	user_options->outfile_check_timer	5
TOP.5fa3481e.000c859f	user_options->outfile_format	3
TOP.5fa3481e.000c859f	user_options->wordlist_autohex_disable	0
TOP.5fa3481e.000c859f	user_options->potfile_disable	0
TOP.5fa3481e.000c859f	user_options->progress_only	0
TOP.5fa3481e.000c859f	user_options->quiet	0
TOP.5fa3481e.000c859f	user_options->remove	0
TOP.5fa3481e.000c859f	user_options->remove_timer	60
TOP.5fa3481e.000c859f	user_options->restore	0
TOP.5fa3481e.000c859f	user_options->restore_disable	0
TOP.5fa3481e.000c859f	user_options->restore_timer	60
TOP.5fa3481e.000c859f	user_options->rp_files_cnt	0
TOP.5fa3481e.000c859f	user_options->rp_gen	0
TOP.5fa3481e.000c859f	user_options->rp_gen_func_max	4
TOP.5fa3481e.000c859f	user_options->rp_gen_func_min	1
TOP.5fa3481e.000c859f	user_options->rp_gen_seed	0
TOP.5fa3481e.000c859f	user_options->runtime	0
TOP.5fa3481e.000c859f	user_options->scrypt_tmto	0
TOP.5fa3481e.000c859f	user_options->segment_size	33554432
TOP.5fa3481e.000c859f	user_options->self_test_disable	0
TOP.5fa3481e.000c859f	user_options->slow_candidates	0
TOP.5fa3481e.000c859f	user_options->show	0
TOP.5fa3481e.000c859f	user_options->speed_only	0
TOP.5fa3481e.000c859f	user_options->spin_damp	0
TOP.5fa3481e.000c859f	user_options->status	0
TOP.5fa3481e.000c859f	user_options->status_json	0
TOP.5fa3481e.000c859f	user_options->status_timer	10
TOP.5fa3481e.000c859f	user_options->stdout_flag	0
TOP.5fa3481e.000c859f	user_options->usage	0
TOP.5fa3481e.000c859f	user_options->username	0
TOP.5fa3481e.000c859f	user_options->veracrypt_pim_start	485
TOP.5fa3481e.000c859f	user_options->veracrypt_pim_stop	485
TOP.5fa3481e.000c859f	user_options->version	0
TOP.5fa3481e.000c859f	user_options->workload_profile	2
TOP.5fa3481e.000c859f	user_options->brain_client	0
TOP.5fa3481e.000c859f	user_options->brain_client_features	2
TOP.5fa3481e.000c859f	user_options->brain_server	0
TOP.5fa3481e.000c859f	user_options->brain_server_timer	300
TOP.5fa3481e.000c859f	user_options->brain_port	6863
TOP.5fa3481e.000c859f	user_options->brain_session	0
TOP.5fa3481e.000c859f	hashes->hashfile	archivo_4
TOP.5fa3481e.000c859f	hashes->hashlist_mode	5
TOP.5fa3481e.000c859f	hashes->hashlist_format	0
TOP.5fa3481e.000c859f	hashes->hashes_cnt	0
TOP.5fa3481e.000c859f	hashes->digests_cnt	1000
TOP.5fa3481e.000c859f	hashes->digests_done	0
TOP.5fa3481e.000c859f	hashes->salts_cnt	1
TOP.5fa3481e.000c859f	hashes->salts_done	0
TOP.5fa3481e.000c859f	SUB.5fa3481e.000e8c86	START
TOP.5fa3481e.000c859f	SUB.5fa3481e.000e8c86	straight_ctx->dict	diccionario_2.dict
TOP.5fa3481e.000c859f	SUB.5fa3481e.000e8c86	runtime_start	1604536351
TOP.5fa3481e.000c859f	SUB.5fa3481e.000e8c86	runtime_stop	1604536351
TOP.5fa3481e.000c859f	SUB.5fa3481e.000e8c86	status-after-work	5
TOP.5fa3481e.000c859f	SUB.5fa3481e.000e8c86	STOP
TOP.5fa3481e.000c859f	proc_start	1604536350
TOP.5fa3481e.000c859f	proc_stop	1604536353
TOP.5fa3481e.000c859f	STOP
TOP.5fa34865.000c8f65	START
TOP.5fa34865.000c8f65	folder_config->cwd	C:\Users\UDP\Desktop\hashcat
TOP.5fa34865.000c8f65	folder_config->install_dir	.
TOP.5fa34865.000c8f65	folder_config->profile_dir	.
TOP.5fa34865.000c8f65	folder_config->session_dir	.
TOP.5fa34865.000c8f65	folder_config->shared_dir	.
TOP.5fa34865.000c8f65	user_options->separator	:
TOP.5fa34865.000c8f65	user_options->encoding_from	utf-8
TOP.5fa34865.000c8f65	user_options->encoding_to	utf-8
TOP.5fa34865.000c8f65	user_options->rule_buf_l	:
TOP.5fa34865.000c8f65	user_options->rule_buf_r	:
TOP.5fa34865.000c8f65	user_options->session	hashcat
TOP.5fa34865.000c8f65	user_options->limit	0
TOP.5fa34865.000c8f65	user_options->skip	0
TOP.5fa34865.000c8f65	user_options->attack_mode	0
TOP.5fa34865.000c8f65	user_options->benchmark	0
TOP.5fa34865.000c8f65	user_options->benchmark_all	0
TOP.5fa34865.000c8f65	user_options->bitmap_max	18
TOP.5fa34865.000c8f65	user_options->bitmap_min	16
TOP.5fa34865.000c8f65	user_options->debug_mode	0
TOP.5fa34865.000c8f65	user_options->example_hashes	0
TOP.5fa34865.000c8f65	user_options->force	1
TOP.5fa34865.000c8f65	user_options->hwmon_disable	0
TOP.5fa34865.000c8f65	user_options->hwmon_temp_abort	90
TOP.5fa34865.000c8f65	user_options->hash_mode	900
TOP.5fa34865.000c8f65	user_options->hex_charset	0
TOP.5fa34865.000c8f65	user_options->hex_salt	0
TOP.5fa34865.000c8f65	user_options->hex_wordlist	0
TOP.5fa34865.000c8f65	user_options->hook_threads	8
TOP.5fa34865.000c8f65	user_options->increment	0
TOP.5fa34865.000c8f65	user_options->increment_max	256
TOP.5fa34865.000c8f65	user_options->increment_min	1
TOP.5fa34865.000c8f65	user_options->keep_guessing	0
TOP.5fa34865.000c8f65	user_options->kernel_accel	0
TOP.5fa34865.000c8f65	user_options->kernel_loops	0
TOP.5fa34865.000c8f65	user_options->kernel_threads	0
TOP.5fa34865.000c8f65	user_options->keyspace	0
TOP.5fa34865.000c8f65	user_options->left	0
TOP.5fa34865.000c8f65	user_options->logfile_disable	0
TOP.5fa34865.000c8f65	user_options->loopback	0
TOP.5fa34865.000c8f65	user_options->machine_readable	0
TOP.5fa34865.000c8f65	user_options->markov_classic	0
TOP.5fa34865.000c8f65	user_options->markov_disable	0
TOP.5fa34865.000c8f65	user_options->markov_threshold	256
TOP.5fa34865.000c8f65	user_options->backend_info	0
TOP.5fa34865.000c8f65	user_options->backend_vector_width	0
TOP.5fa34865.000c8f65	user_options->optimized_kernel_enable	0
TOP.5fa34865.000c8f65	user_options->outfile_autohex	1
TOP.5fa34865.000c8f65	user_options->outfile_check_timer	5
TOP.5fa34865.000c8f65	user_options->outfile_format	3
TOP.5fa34865.000c8f65	user_options->wordlist_autohex_disable	0
TOP.5fa34865.000c8f65	user_options->potfile_disable	0
TOP.5fa34865.000c8f65	user_options->progress_only	0
TOP.5fa34865.000c8f65	user_options->quiet	0
TOP.5fa34865.000c8f65	user_options->remove	0
TOP.5fa34865.000c8f65	user_options->remove_timer	60
TOP.5fa34865.000c8f65	user_options->restore	0
TOP.5fa34865.000c8f65	user_options->restore_disable	0
TOP.5fa34865.000c8f65	user_options->restore_timer	60
TOP.5fa34865.000c8f65	user_options->rp_files_cnt	0
TOP.5fa34865.000c8f65	user_options->rp_gen	0
TOP.5fa34865.000c8f65	user_options->rp_gen_func_max	4
TOP.5fa34865.000c8f65	user_options->rp_gen_func_min	1
TOP.5fa34865.000c8f65	user_options->rp_gen_seed	0
TOP.5fa34865.000c8f65	user_options->runtime	0
TOP.5fa34865.000c8f65	user_options->scrypt_tmto	0
TOP.5fa34865.000c8f65	user_options->segment_size	33554432
TOP.5fa34865.000c8f65	user_options->self_test_disable	0
TOP.5fa34865.000c8f65	user_options->slow_candidates	0
TOP.5fa34865.000c8f65	user_options->show	0
TOP.5fa34865.000c8f65	user_options->speed_only	0
TOP.5fa34865.000c8f65	user_options->spin_damp	0
TOP.5fa34865.000c8f65	user_options->status	0
TOP.5fa34865.000c8f65	user_options->status_json	0
TOP.5fa34865.000c8f65	user_options->status_timer	10
TOP.5fa34865.000c8f65	user_options->stdout_flag	0
TOP.5fa34865.000c8f65	user_options->usage	0
TOP.5fa34865.000c8f65	user_options->username	0
TOP.5fa34865.000c8f65	user_options->veracrypt_pim_start	485
TOP.5fa34865.000c8f65	user_options->veracrypt_pim_stop	485
TOP.5fa34865.000c8f65	user_options->version	0
TOP.5fa34865.000c8f65	user_options->workload_profile	2
